1,-0.1875,0.875,-0.75,-0.53808594,0.21679688,0.7685547,0.10107422,0.011230469,0.1743164
2,-0.0625,0.875,-0.75,-0.54589844,0.21679688,0.7607422,0.10107422,0.011230469,0.1743164
3,-0.1875,0.875,-0.875,-0.5419922,0.21679688,0.76464844,0.10107422,0.011230469,0.17578125
4,-0.125,1,-0.75,-0.5341797,0.21679688,0.7763672,0.10253906,0.010253906,0.1743164
5,-0.1875,0.9375,-0.6875,-0.53808594,0.21679688,0.76464844,0.10253906,0.010253906,0.1743164
6,-0.125,1.25,-0.8125,-0.5419922,0.22070312,0.77246094,0.10107422,0.012695313,0.17578125
7,-0.375,1.1875,-0.625,-0.5341797,0.21289062,0.76464844,0.10253906,0.014160156,0.1772461
8,-0.4375,1.0625,-0.6875,-0.5419922,0.21289062,0.7763672,0.10253906,0.014160156,0.1772461
9,-0.3125,1.1875,-0.625,-0.53808594,0.21289062,0.77246094,0.10253906,0.011230469,0.17578125
10,-0.375,1,-0.6875,-0.53027344,0.21289062,0.7685547,0.100097656,0.011230469,0.1743164
11,-0.25,1.3125,-0.4375,-0.53808594,0.20898438,0.76464844,0.100097656,0.011230469,0.1743164
12,-0.25,0.9375,-0.6875,-0.5419922,0.21679688,0.7763672,0.10107422,0.008789063,0.17578125
13,-0.125,1.125,-0.625,-0.5419922,0.21679688,0.7607422,0.10107422,0.010253906,0.1772461
14,-0.4375,1.0625,-0.5,-0.5419922,0.21289062,0.77246094,0.10107422,0.010253906,0.1772461
15,-0.3125,0.9375,-0.5625,-0.53808594,0.20898438,0.7607422,0.10107422,0.011230469,0.1772461
16,-0.375,0.875,-0.4375,-0.5419922,0.21289062,0.7685547,0.10253906,0.011230469,0.1772461
17,-0.5,0.6875,-0.5625,-0.54589844,0.20898438,0.77246094,0.10253906,0.011230469,0.1772461
18,-0.5,0.5,-0.5,-0.54589844,0.21679688,0.7607422,0.100097656,0.011230469,0.17578125
19,-0.375,0.75,-0.5,-0.53808594,0.21289062,0.76464844,0.10253906,0.012695313,0.1743164
20,-0.625,0.5625,-0.5,-0.53808594,0.21289062,0.7685547,0.10253906,0.012695313,0.1743164
21,-0.5,0.6875,-0.625,-0.53808594,0.21679688,0.7685547,0.10253906,0.012695313,0.1743164
22,-0.6875,0.5,-0.5,-0.53808594,0.21679688,0.76464844,0.10253906,0.011230469,0.17578125
23,-0.625,0.375,-0.625,-0.53808594,0.21289062,0.76464844,0.10253906,0.011230469,0.17578125
24,-0.5,0.1875,-0.4375,-0.5419922,0.21679688,0.77246094,0.10253906,0.011230469,0.1743164
25,-0.625,0,-0.625,-0.53808594,0.21679688,0.77246094,0.10107422,0.008789063,0.1743164
26,-0.5625,0.25,-0.6875,-0.53808594,0.21289062,0.7763672,0.10107422,0.008789063,0.1743164
27,-0.5625,0.125,-0.5625,-0.53808594,0.21289062,0.7685547,0.10107422,0.011230469,0.17578125
28,-0.5,0.125,-0.375,-0.5419922,0.21289062,0.7685547,0.10107422,0.011230469,0.17578125
29,-0.5625,0.1875,-0.625,-0.5419922,0.21679688,0.7685547,0.10107422,0.011230469,0.17578125
30,-0.375,0,-0.4375,-0.5419922,0.21289062,0.7685547,0.10253906,0.011230469,0.1772461
31,-0.4375,-0.0625,-0.375,-0.53808594,0.21289062,0.7685547,0.10107422,0.011230469,0.1772461
32,-0.5,0.0625,-0.125,-0.53808594,0.20898438,0.7685547,0.10107422,0.011230469,0.1772461
33,-0.3125,-0.4375,-0.1875,-0.5419922,0.20507812,0.7685547,0.10107422,0.012695313,0.1743164
34,-0.4375,0,-0.375,-0.5419922,0.20898438,0.77246094,0.103515625,0.012695313,0.1743164
35,-0.25,-0.25,-0.125,-0.53808594,0.20898438,0.7685547,0.103515625,0.012695313,0.1743164
36,-0.375,-0.1875,-0.1875,-0.54589844,0.22070312,0.77246094,0.10253906,0.012695313,0.17578125
37,-0.375,-0.375,-0.125,-0.53808594,0.21289062,0.7685547,0.10253906,0.010253906,0.1772461
38,-0.4375,-0.3125,-0.25,-0.5419922,0.21679688,0.77246094,0.10253906,0.010253906,0.1772461
39,-0.375,-0.4375,-0.0625,-0.54589844,0.21289062,0.7763672,0.10253906,0.012695313,0.1772461
40,-0.375,-0.5,-0.1875,-0.53808594,0.21679688,0.7685547,0.10253906,0.012695313,0.1743164
41,-0.5,-0.4375,-0.1875,-0.54589844,0.20898438,0.77246094,0.10253906,0.012695313,0.1743164
42,-0.5,-0.6875,-0.25,-0.53027344,0.21289062,0.77246094,0.10253906,0.011230469,0.17578125
43,-0.4375,-0.5,-0.375,-0.54589844,0.20898438,0.7763672,0.10107422,0.011230469,0.17578125
44,-0.625,-0.625,-0.3125,-0.53027344,0.20898438,0.7763672,0.10107422,0.011230469,0.17578125
45,-0.5625,-0.6875,-0.3125,-0.53808594,0.22070312,0.77246094,0.103515625,0.012695313,0.1772461
46,-0.5625,-0.6875,-0.375,-0.5341797,0.21679688,0.77246094,0.10107422,0.012695313,0.1743164
47,-0.4375,-0.6875,-0.3125,-0.53808594,0.20507812,0.7763672,0.10107422,0.012695313,0.1743164
48,-0.5,-0.5,-0.3125,-0.5419922,0.20898438,0.7685547,0.10253906,0.010253906,0.17578125
49,-0.375,-0.625,0,-0.5341797,0.20507812,0.7607422,0.10253906,0.012695313,0.1743164
