Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.492081642,0.6045187,-0.006476838,0.1659432,-0.3358956,0.4375763,0.8226609,5.947026,6.209985,-38.76303,993.9598
0.497077465,0.3563294,0.2316709,0.1046388,-0.3349377,0.4385486,0.8212204,5.947026,6.209985,-38.76303,993.9598
0.499575615,0.4181796,0.3507167,0.1046059,-0.3340018,0.4410347,0.8240681,5.947026,6.209985,-38.76303,993.9598
0.504571438,0.6657653,0.2909371,0.1656827,-0.3362949,0.4327451,0.8250839,5.947026,6.209985,-38.76303,993.9598
0.509566784,0.5415202,0.1120203,0.1044361,-0.3331633,0.4488334,0.8249672,5.947026,6.209985,-38.76303,993.9598
0.512064934,0.4174259,0.05242577,0.1044033,-0.3302134,0.4479645,0.8278378,5.947026,6.209985,-38.76303,993.9598
0.517060757,0.4171442,0.3500771,0.04317594,-0.3369665,0.4429129,0.8240564,5.947026,6.209985,-38.76303,993.9598
0.519559860,0.1072027,0.2904078,0.1655628,-0.3330234,0.4410815,0.8259778,5.947026,6.209985,-38.76303,993.9598
0.524553776,0.1070964,0.2305912,0.04311604,-0.3353158,0.4321906,0.8184,5.934381,6.947757,-38.77588,993.958
0.527051926,0.1690248,0.4091966,0.0431025,-0.3343586,0.4337641,0.8255531,5.934381,6.947757,-38.77588,993.958
0.532047748,0.2309002,0.3493803,-0.01812478,-0.3326398,0.4469092,0.8254583,5.934381,6.947757,-38.77588,993.958
0.534545898,0.1688656,0.2897112,-0.01811909,-0.3354893,0.4425107,0.8278798,5.934381,6.947757,-38.77588,993.958
0.539541244,-0.07904994,0.1704106,0.1655121,-0.3340036,0.441009,0.8221576,5.934381,6.947757,-38.77588,993.958
0.544537067,-0.3268292,0.1702474,0.1042272,-0.3398547,0.4403976,0.8221654,5.934381,6.947757,-38.77588,993.958
0.547035217,-0.3267265,0.1106347,0.1041944,-0.3334979,0.4400488,0.8221642,5.934381,6.947757,-38.77588,993.958
0.552031040,-0.07871182,0.05100585,0.1041482,-0.3301325,0.4436355,0.8307346,5.934381,6.947757,-38.77588,993.958
0.554528236,-0.2645734,0.289227,0.1653157,-0.3336233,0.4473992,0.8273661,5.934381,6.947757,-38.77588,993.958
0.559524536,-0.2643487,0.1698893,-0.14077,-0.3343426,0.4327742,0.8241273,5.934381,6.947757,-38.77588,993.958
0.562022209,-0.01641735,-0.1279606,0.04287487,-0.3397505,0.434574,0.8222069,5.934381,6.947757,-38.77588,993.958
0.567018509,-0.326198,0.2293821,0.04286716,-0.3369604,0.442389,0.8211942,5.934381,6.947757,-38.77588,993.9598
0.572013378,-0.2020494,0.2292754,0.1652406,-0.3330295,0.4416055,0.82884,5.934381,6.947757,-38.77588,993.9598
0.574511528,-0.1400239,0.2292034,0.1039885,-0.3358836,0.4365284,0.8169364,5.211813,6.185639,-39.20797,993.9598
0.579507351,-0.3877259,0.229022,-0.07965819,-0.337444,0.4418352,0.8168994,5.211813,6.185639,-39.20797,993.9598
0.582005501,-0.325642,0.2885093,-0.07963316,-0.3368836,0.4380019,0.8197924,5.211813,6.185639,-39.20797,993.9598
0.587000847,-0.5113626,-0.009449739,-0.01842138,-0.3336146,0.4469139,0.8273695,5.211813,6.185639,-39.20797,993.9598
0.589498997,-0.4492399,0.1096718,-0.01841559,-0.334021,0.4419796,0.8221507,5.211813,6.185639,-39.20797,993.9598
0.594494820,-0.6967281,0.3478027,-0.07956577,-0.3329544,0.4371927,0.8255278,5.211813,6.185639,-39.20797,993.9598
0.599490642,-0.8201951,0.168925,-0.07955424,-0.3354389,0.4395731,0.82599,5.211813,6.185639,-39.20797,993.9598
0.601988792,-0.2622787,0.1093127,-0.1407295,-0.3348727,0.4346018,0.8164718,5.211813,6.185639,-39.20797,993.9598
0.606984138,-0.5099818,0.1092814,-0.2018412,-0.3340994,0.446955,0.8311908,5.211813,6.185639,-39.20797,993.9598
0.609481811,-0.6337457,0.2283657,-0.01817723,-0.3383406,0.4380864,0.8283906,5.211813,6.185639,-39.20797,993.9598
0.614478111,-0.5713855,-0.1291336,0.1042346,-0.3303263,0.4265043,0.8208259,5.211813,6.185639,-39.20797,993.9598
0.616975784,-0.571206,-0.00997442,-0.01819856,-0.335844,0.4346581,0.822204,5.211813,6.185639,-39.20797,993.9598
0.621971130,-0.3850192,-0.01000558,-0.2017493,-0.3339212,0.4360915,0.817416,5.205655,6.563023,-38.76793,993.9598
0.624469280,-0.5707846,-0.06956173,-0.07928549,-0.3329589,0.4371283,0.8207517,5.205655,6.563023,-38.76793,993.9598
0.629465103,-0.4465018,0.109085,0.04314549,-0.334856,0.4342325,0.8250724,5.205655,6.563023,-38.76793,993.9598
0.634460926,-0.3842787,0.2281725,0.04311839,-0.3353301,0.4332063,0.8217364,5.205655,6.563023,-38.76793,993.9598
0.636958599,-0.2602338,-0.01013637,0.104305,-0.3339355,0.4371073,0.8207524,5.205655,6.563023,-38.76793,993.9598
0.641954422,-0.3220129,-0.2483485,0.04305854,-0.3364877,0.4433959,0.8230973,5.205655,6.563023,-38.76793,993.9598
0.644452572,-0.3219118,-0.06959257,0.1042452,-0.3329636,0.4376716,0.8250468,5.205655,6.563023,-38.76793,993.9598
0.649448395,-0.4456726,-0.009970833,-0.1405826,-0.3339362,0.4377086,0.8293461,5.205655,6.563023,-38.76793,993.9598
0.651946068,-0.4455326,-0.069527,-0.01813806,-0.3325238,0.4406454,0.8288466,5.205655,6.563023,-38.76793,993.9598
0.656941414,-0.321348,0.2282945,-0.07930764,-0.3344454,0.4386171,0.8255185,5.205655,6.563023,-38.76793,993.9598
