Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.159816742,0.09555493,-0.1580455,0.1150839,-0.373878,0.4291232,0.796472,7.232253,9.04642,-59.29515,996.407
0.187285423,-0.1524287,0.08019519,0.2369143,-0.369126,0.4364948,0.7954612,7.232253,9.04642,-59.29515,996.407
0.192279339,0.03355334,0.08018222,-0.1303973,-0.3725176,0.4349718,0.7959517,7.232253,9.04642,-59.29515,996.407
0.194776535,-0.02841929,-0.03896156,0.1144445,-0.3691233,0.4365334,0.7983269,7.232253,9.04642,-59.29515,996.407
0.199770451,-0.2762887,-0.09847768,0.1143726,-0.3676697,0.4370116,0.7954566,7.232253,9.04642,-59.29515,996.407
0.202267647,-0.02835357,-0.158006,0.1143367,-0.3646352,0.4312575,0.7959736,7.232253,9.04642,-59.29515,996.4094
0.207261562,0.0335874,-0.1578881,0.1143033,-0.370482,0.4300964,0.7912087,7.232253,9.04642,-59.29515,996.4094
0.212256432,0.0335663,0.0208516,0.0530313,-0.3675375,0.4291502,0.7883478,7.232253,9.04642,-59.29515,996.4094
0.214753151,-0.1523305,0.08040436,-0.008185565,-0.368984,0.4287752,0.7988599,7.232253,9.04642,-59.29515,996.4094
0.219747543,0.1575367,0.02081325,-0.00819965,-0.3723827,0.4271491,0.7917085,7.232253,9.04642,-59.29515,996.4094
0.222244740,0.09552512,-0.03875259,-0.06939728,-0.3723857,0.4277181,0.797914,7.232253,9.04642,-59.29515,996.4094
0.227239132,0.03356142,0.02084977,-0.00813425,-0.3670443,0.4292316,0.7936012,7.232253,9.04642,-59.29515,996.4094
0.229736328,0.2194372,0.08040252,-0.008131694,-0.370982,0.4311403,0.7974112,7.232253,9.04642,-59.29515,996.4094
0.234730244,0.2813003,-0.03874788,-0.008145812,-0.369961,0.4287477,0.7983829,7.232253,9.04642,-59.29515,996.4094
0.237227440,0.1572878,-0.03873571,-0.008143253,-0.3680231,0.4291784,0.7912138,7.232253,9.04642,-59.29515,996.4094
0.242221355,0.09526579,-0.03874879,-0.008099684,-0.3729036,0.429112,0.7940831,7.232253,9.04642,-59.29515,996.4094
0.247216225,-0.1526424,0.08039415,0.1142674,-0.3694763,0.4287067,0.7945617,7.232253,9.04642,-59.29515,996.4094
0.249713421,-0.02867028,0.1399282,0.1142315,-0.3704776,0.4301609,0.7959849,7.232253,9.04642,-59.29515,996.4094
0.254707336,0.03329036,0.08024356,-0.008240708,-0.3670356,0.4287463,0.7936047,7.237522,8.739016,-59.2898,996.4094
0.257204533,0.2191662,-0.03890025,-0.008238119,-0.3714373,0.4291628,0.7955149,7.237522,8.739016,-59.2898,996.4094
0.262198448,0.03316168,-0.09845382,-0.1305949,-0.3690492,0.4321078,0.7940595,7.237522,8.739016,-59.2898,996.4094
0.264696121,0.09511335,0.02069571,0.1142469,-0.3690479,0.4321271,0.7954924,7.237522,8.739016,-59.2898,996.4094
0.269690037,0.1569768,0.2588263,-0.008225234,-0.3733997,0.4295997,0.7950352,7.237522,8.739016,-59.2898,996.4094
0.274684429,0.2807829,0.2587386,0.1753613,-0.3671919,0.4374816,0.7935424,7.237522,8.739016,-59.2898,996.4094
0.277181625,0.09480838,0.1395387,-0.008294385,-0.3675339,0.4292018,0.7921687,7.237522,8.739016,-59.2898,996.4094
0.282176018,0.1567304,-0.03928299,0.05291103,-0.3695357,0.4321231,0.7959703,7.237522,8.739016,-59.2898,996.4059
0.284673214,0.09471905,-0.03927064,0.4200956,-0.3675444,0.4296613,0.7902548,7.237522,8.739016,-59.2898,996.4059
0.289667130,0.09467901,0.1393945,0.0527074,-0.3680265,0.429741,0.7969418,7.237522,8.739016,-59.2898,996.4059
0.292164326,0.03268718,0.1393507,0.1750912,-0.3690626,0.4331363,0.7983511,7.237522,8.739016,-59.2898,996.4059
0.297158241,0.2184945,-0.09895532,0.1138003,-0.373401,0.4295803,0.7936024,7.237522,8.739016,-59.2898,996.4059
0.302153111,0.03252938,-0.03937127,0.1749098,-0.3690752,0.4335637,0.7940491,7.237522,8.739016,-59.2898,996.4059
0.304649830,0.03251916,-0.0989182,0.2972552,-0.3675998,0.4331357,0.795962,6.864729,9.038496,-59.29438,996.4059
0.309644222,-0.02942443,-0.03929676,0.1135255,-0.3689909,0.4292862,0.8007669,6.864729,9.038496,-59.29438,996.4059
0.312141419,0.094509,0.02027489,0.05228968,-0.3714616,0.4306445,0.797415,6.864729,9.038496,-59.29438,996.4059
0.317135334,0.03246807,-0.2774969,0.235819,-0.368613,0.4350301,0.7940384,6.864729,9.038496,-59.29438,996.4059
0.319633007,0.09441996,-0.1582912,-0.009055913,-0.3681772,0.4379459,0.7935396,6.864729,9.038496,-59.29438,996.4059
0.324626923,-0.02954407,-0.2772729,-0.009107904,-0.3700456,0.4336329,0.8007365,6.864729,9.038496,-59.29438,996.4084
0.327124119,0.09438939,0.08017002,-0.1315054,-0.3670307,0.4288172,0.7988585,6.864729,9.038496,-59.29438,996.4084
0.332118034,-0.09147832,0.1396602,-0.009060882,-0.367079,0.4311728,0.7935873,6.864729,9.038496,-59.29438,996.4084
0.337112904,0.09440702,-0.09864599,0.174507,-0.3714251,0.4287291,0.7993393,6.864729,9.038496,-59.29438,996.4084
0.339610100,0.1563395,-0.03905569,0.1132519,-0.3699697,0.429233,0.7983795,6.864729,9.038496,-59.29438,996.4084
0.344604015,0.4660712,-0.2177839,-0.1315623,-0.3628272,0.438974,0.7892302,6.864729,9.038496,-59.29438,996.4084
0.347101212,0.5898489,-0.1581562,0.0520796,-0.3636372,0.458135,0.8072451,6.864729,9.038496,-59.29438,996.4084
0.352095127,-0.649413,0.4373865,-0.1315153,-0.37584,0.4017974,0.789503,6.864729,9.038496,-59.29438,996.4084
0.354592800,0.4041465,0.07989328,-0.1926742,-0.3784039,0.4085262,0.7885013,7.243845,8.37013,-59.28337,996.4084
0.359586716,0.03206167,-0.2178224,0.05217079,-0.3580767,0.4469341,0.7958579,7.243845,8.37013,-59.28337,996.4084
0.364581108,0.403853,0.6159575,-0.07018548,-0.3816358,0.4532434,0.7972597,7.243845,8.37013,-59.28337,996.4032
0.367077828,-0.03000851,0.5562047,-0.1313636,-0.3783344,0.4324128,0.7954957,7.243845,8.37013,-59.28337,996.4032
0.372072220,0.1560134,-0.09916606,-0.07013859,-0.3700782,0.4078372,0.7961439,7.243845,8.37013,-59.28337,996.4032
0.374569893,0.2179265,0.1986616,-0.192517,-0.3771641,0.421796,0.7984368,7.243845,8.37013,-59.28337,996.4032
0.379563809,0.2176923,-0.03964427,0.2359477,-0.3652948,0.4415993,0.8078418,7.243845,8.37013,-59.28337,996.4032
0.382061005,-0.1541487,0.1390461,0.1134732,-0.3635932,0.4273382,0.791702,7.243845,8.37013,-59.28337,996.4032
0.387054920,0.1557002,0.07932459,-0.009017728,-0.3728775,0.4276561,0.7940935,7.243845,8.37013,-59.28337,996.4032
0.389552116,0.4654618,0.07929967,0.0521853,-0.3637472,0.4361057,0.7940279,7.243845,8.37013,-59.28337,996.4032
0.394546032,0.2173599,0.07924984,0.113372,-0.3667848,0.4418147,0.7901676,7.243845,8.37013,-59.28337,996.4032
0.399540901,-0.09248976,0.1387219,0.1745201,-0.3757145,0.4222161,0.791268,7.243845,8.37013,-59.28337,996.4032
0.402038097,0.03146348,0.07911906,0.05206493,-0.3761621,0.4197405,0.78842,7.243845,8.37013,-59.28337,996.4039
0.407032013,0.2173495,-0.03999311,0.05207067,-0.3735815,0.4397973,0.7954403,6.869998,8.731091,-59.28904,996.4039
0.409529686,-0.09252928,0.07913806,0.1132545,-0.3715506,0.4354652,0.7949923,6.869998,8.731091,-59.28904,996.4039
0.414523602,0.09345405,-0.1591114,0.1132026,-0.3698305,0.4208605,0.7893635,6.869998,8.731091,-59.28904,996.4039
0.417020798,0.3412731,-0.03994286,0.113167,-0.3686216,0.4355154,0.794035,6.869998,8.731091,-59.28904,996.4039
0.422014713,-0.3404465,0.01964154,0.0518765,-0.366144,0.433646,0.7954798,6.869998,8.731091,-59.28904,996.4039
0.427009583,0.3412142,0.0791885,0.2353484,-0.3740351,0.4378456,0.7954544,6.869998,8.731091,-59.28904,996.4039
0.429506779,0.03129649,0.01960432,0.05167384,-0.3696323,0.4380562,0.8040484,6.869998,8.731091,-59.28904,996.4039
0.434500694,0.03131576,0.1387106,-0.009558817,-0.368531,0.4301063,0.7888192,6.869998,8.731091,-59.28904,996.4039
0.436997891,0.2171922,0.01954843,-0.009555815,-0.3720046,0.4335071,0.7945289,6.869998,8.731091,-59.28904,996.4039
0.441991806,0.03120841,0.138636,-0.009569039,-0.3733919,0.4291015,0.7940835,6.869998,8.731091,-59.28904,996.4039
0.444489002,-0.09272557,0.01947388,0.1128344,-0.3709608,0.4296136,0.7921677,6.869998,8.731091,-59.28904,996.4039
0.449483395,0.03121793,0.1981208,0.1127635,-0.3689021,0.4238513,0.7936407,6.869998,8.731091,-59.28904,996.4039
0.454477787,-0.2166306,0.1384745,0.05147322,-0.3700198,0.4315628,0.791198,6.508797,8.35428,-59.28184,996.4039
0.456974506,0.09324793,0.07887169,0.1738575,-0.3743927,0.4305621,0.7959843,6.508797,8.35428,-59.28184,996.4039
0.461968899,-0.03067644,0.01924413,-0.009852376,-0.3719661,0.4310098,0.7892923,6.508797,8.35428,-59.28184,996.4039
0.464466572,0.3411058,-0.04032122,-0.009849281,-0.3700596,0.4340408,0.7950016,6.508797,8.35428,-59.28184,996.4039
0.469460487,-0.1546885,-0.04035202,0.2349193,-0.3675404,0.4297193,0.7945533,6.508797,8.35428,-59.28184,996.4039
0.471957684,-0.0307157,0.07877926,0.2960457,-0.3714774,0.4310267,0.7897696,6.508797,8.35428,-59.28184,996.4039
0.476951599,-0.09267796,-0.2190106,0.2958597,-0.3680409,0.4301425,0.7907293,6.508797,8.35428,-59.28184,996.4039
0.479448795,0.03127534,-0.0402639,0.3569669,-0.3689577,0.4267115,0.789799,6.508797,8.35428,-59.28184,996.4039
0.484442711,-0.03072586,0.1384206,0.1731998,-0.3696229,0.4369696,0.7954581,6.508797,8.35428,-59.28184,996.4047
0.489437580,-0.1545918,0.0191776,0.2342912,-0.3733307,0.4257109,0.7945853,6.508797,8.35428,-59.28184,996.4047
