Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.074913025,-0.1290299,-0.110806,0.006469484,-0.4602453,0.0998633,0.8571472,41.89731,-28.22336,-33.24712,1001.446
0.077409744,-0.06702726,0.3061439,-0.115933,-0.4636964,0.1017567,0.8590464,41.89731,-28.22336,-33.24712,1001.446
0.079907417,-0.06700621,0.3060477,-0.1158965,-0.4640892,0.09640797,0.8590848,41.89731,-28.22336,-33.24712,1001.446
0.082404614,-0.1289472,0.06771436,-0.1158601,-0.4660603,0.0973301,0.8586016,41.52948,-28.24706,-34.07551,1001.446
0.084901333,-0.1289067,0.1272524,0.006576682,-0.4680696,0.1001419,0.8542838,41.52948,-28.24706,-34.07551,1001.446
0.087398529,0.1189821,0.1867717,0.006574615,-0.4670851,0.0996647,0.8533313,41.52948,-28.24706,-34.07551,1001.446
0.089895725,0.2428689,0.06759444,0.006572549,-0.4666158,0.1012342,0.8609625,41.52948,-28.24706,-34.07551,1001.446
0.092392445,-0.06701784,0.0675732,-0.05462972,-0.4660901,0.09934217,0.8638416,41.52948,-28.24706,-34.07551,1001.446
0.094889641,-0.005034693,0.1271113,-0.177013,-0.4627037,0.1007878,0.8576196,41.52948,-28.24706,-34.07551,1001.446
0.097386837,-0.1289573,0.24619,-0.1769574,-0.4626634,0.09831623,0.8542936,41.52948,-28.24706,-34.07551,1001.446
0.099883556,-0.004992597,0.2461126,-0.05450135,-0.4656118,0.09981863,0.8624049,41.52948,-28.24706,-34.07551,1001.446
0.102381229,0.05697107,0.06735738,-0.1156844,-0.4680269,0.09831667,0.8628948,41.52948,-28.24706,-34.07551,1001.446
0.104878426,-0.1289331,0.007776916,-0.05444789,-0.465555,0.09636357,0.8581306,41.52948,-28.24706,-34.07551,1001.444
0.107375145,-0.1908547,0.1268931,-0.05443078,-0.4655955,0.09822099,0.8519077,41.52948,-28.24706,-34.07551,1001.444
0.109872341,-0.06687054,0.1268532,-0.1156139,-0.469021,0.09865209,0.8533396,41.52948,-28.24706,-34.07551,1001.444
0.112369537,0.05707465,0.245932,-0.05437736,-0.4705474,0.1026189,0.8619102,41.52948,-28.24706,-34.07551,1001.444
0.114866257,-0.1288295,0.06717679,-0.1767607,-0.4656505,0.1017018,0.8580925,41.52948,-28.24706,-34.07551,1001.444
0.117363453,-0.1287891,-0.1115222,-0.05430475,-0.4632406,0.1037406,0.8614202,41.52948,-28.24706,-34.07551,1001.444
0.119860649,-0.1287486,0.12675,-0.05428769,-0.4645888,0.0968441,0.856216,41.52948,-28.24706,-34.07551,1001.444
0.122358322,-0.1906703,0.1862695,-0.1154708,-0.4641332,0.09821384,0.8490409,41.52948,-28.24706,-34.07551,1001.444
0.124855042,0.057238,0.1266517,-0.1154346,-0.4661689,0.1030892,0.853784,41.52948,-28.24706,-34.07551,1001.444
0.127352238,0.05722002,0.1266119,-0.3601991,-0.4657422,0.1064839,0.8528042,41.52948,-28.24706,-34.07551,1001.444
0.129849434,0.05720204,0.06701281,-0.1764853,-0.4695552,0.1016436,0.8600059,41.52948,-28.24706,-34.07551,1001.444
0.132346153,-0.06674011,0.3052289,0.007170717,-0.4676576,0.1045458,0.8561628,41.90333,-28.60802,-34.06985,1001.444
0.134843349,-0.4384916,0.06689586,-0.1764321,-0.4685739,0.1011213,0.8557101,41.90333,-28.60802,-34.06985,1001.444
0.137340546,-0.3144297,0.1859934,-0.1763767,-0.4651262,0.09979048,0.8595389,41.90333,-28.60802,-34.06985,1001.444
0.139837265,-0.1284447,0.06681641,-0.0539209,-0.469893,0.09281396,0.8538595,41.90333,-28.60802,-34.06985,1001.444
0.142334938,0.1814061,0.1263547,0.1296966,-0.466011,0.0937655,0.8462077,41.90333,-28.60802,-34.06985,1001.444
0.144832134,0.5531217,0.126315,0.007255496,-0.4666403,0.1021017,0.8533136,41.90333,-28.60802,-34.06985,1001.442
0.147328854,0.4290237,0.1858346,0.1296536,-0.4710774,0.1050607,0.8638037,41.90333,-28.60802,-34.06985,1001.442
0.149826050,-0.0668078,0.1857763,-0.1151879,-0.4666544,0.1037316,0.866199,41.90333,-28.60802,-34.06985,1001.442
0.152323246,-0.3146352,-0.0525193,-0.1763519,-0.4660627,0.09790561,0.8652849,41.90333,-28.60802,-34.06985,1001.442
0.154819965,-0.5623847,0.06661581,-0.05389613,-0.4669393,0.09138887,0.8514796,41.90333,-28.60802,-34.06985,1001.442
0.157317162,-0.2523976,0.1857135,-0.05387919,-0.4654944,0.09235232,0.8486059,41.90333,-28.60802,-34.06985,1001.442
0.159814358,0.1194543,0.1260958,-0.2374629,-0.4693947,0.0923585,0.8552954,41.90333,-28.60802,-34.06985,1001.442
0.162311077,0.3672651,0.06649692,-0.1761881,-0.4671272,0.1021105,0.8547468,41.90333,-28.60802,-34.06985,1001.442
0.164808750,0.4291118,0.1855946,0.06866809,-0.4632818,0.1061993,0.863791,41.90333,-28.60802,-34.06985,1001.442
0.167305946,0.05720447,0.3046549,-0.05375389,-0.467703,0.1075543,0.8633063,41.90333,-28.60802,-34.06985,1001.442
0.169802666,-0.5004722,0.06632201,-0.1149372,-0.4695534,0.1016694,0.8619164,41.90333,-28.60802,-34.06985,1001.442
0.172299862,-0.438353,0.006741866,-0.05370089,-0.4699217,0.0942312,0.8509834,41.90333,-28.60802,-34.06985,1001.442
0.174797058,-0.1903669,0.06629905,-0.1148842,-0.4684432,0.09384829,0.8562396,41.90333,-28.60802,-34.06985,1001.442
0.177293778,-0.004420847,0.1258375,-0.05364793,-0.4625731,0.0935148,0.8581492,41.90333,-28.60802,-34.06985,1001.442
0.179790974,0.4293152,0.1853573,0.06876933,-0.4635815,0.09486593,0.8519305,41.90333,-28.60802,-34.06985,1001.442
0.182288170,0.6150666,0.363977,0.06874772,-0.4691773,0.1073874,0.8532774,42.27085,-28.6001,-34.07061,1001.442
0.184784889,0.4289871,0.4234219,-0.1148745,-0.4700783,0.1035743,0.8599924,42.27085,-28.6001,-34.07061,1001.439
0.187282562,0.05707975,0.1254924,-0.05363819,-0.4670642,0.09874565,0.8571591,42.27085,-28.6001,-34.07061,1001.439
0.189779758,-0.3766728,0.125453,-0.1148215,-0.4689645,0.09580475,0.8581365,42.27085,-28.6001,-34.07061,1001.439
0.192276478,-0.3145924,0.1849729,0.06881513,-0.4615996,0.09349071,0.8548051,42.27085,-28.6001,-34.07061,1001.439
0.194773674,-0.06664519,0.06579614,0.007593318,-0.4582669,0.09843654,0.8562009,42.27085,-28.6001,-34.07061,1001.439
0.197270870,0.4910346,0.06577547,-0.05360927,-0.4631774,0.09976806,0.8547612,42.27085,-28.6001,-34.07061,1001.439
0.199767590,0.2430319,0.06575481,-0.05359243,-0.465608,0.09926246,0.8571546,42.27085,-28.6001,-34.07061,1001.439
0.202264786,-0.06685487,0.3635306,-0.05357559,-0.4679866,0.09584508,0.8595687,42.27085,-28.6001,-34.07061,1001.439
0.204761982,-0.06683387,0.1847385,0.06884164,-0.4675501,0.09815965,0.8504763,42.27085,-28.6001,-34.07061,1001.439
0.207259655,-0.2526991,-0.0535567,0.007619815,-0.4680028,0.09622084,0.8514457,42.27085,-28.6001,-34.07061,1001.439
0.209756374,0.305039,0.06557872,0.06881762,-0.4655886,0.09770992,0.8500007,42.27085,-28.6001,-34.07061,1001.439
0.212253571,0.6147537,0.1846767,-0.0536044,-0.4671263,0.1021234,0.8557021,42.27085,-28.6001,-34.07061,1001.439
0.214750767,0.1808259,0.1250594,-0.175988,-0.4636316,0.09841765,0.8633692,42.27085,-28.6001,-34.07061,1001.439
0.217247486,-0.2529655,0.1845794,-0.1759327,-0.4646343,0.09985252,0.8633595,42.27085,-28.6001,-34.07061,1001.439
0.219744682,-0.06699979,0.06540283,-0.1758774,-0.4680443,0.09928726,0.8628879,42.27085,-28.6001,-34.07061,1001.439
0.222241879,0.05694544,0.1249416,0.1301789,-0.4680001,0.0962595,0.8543115,42.27085,-28.6001,-34.07061,1001.439
0.224738598,0.2428138,0.1249023,0.1913382,-0.4670526,0.09769129,0.850957,42.27085,-28.6001,-34.07061,1001.441
0.227236271,0.3666617,0.005744487,-0.114723,-0.4656518,0.1016825,0.8566597,42.27085,-28.6001,-34.07061,1001.441
0.229733467,0.2426223,0.1844206,-0.1146869,-0.4641382,0.09936485,0.8624073,42.27085,-28.6001,-34.07061,1001.441
0.232230187,-0.005302235,0.1248033,-0.05345068,-0.4651491,0.1012915,0.8628719,41.52948,-28.24706,-34.07551,1001.441
0.234727383,-0.1292247,-0.05391376,0.00776631,-0.4681529,0.1050464,0.8580701,41.52948,-28.24706,-34.07551,1001.441
0.237224579,-0.1911462,-0.05389682,-0.1146365,-0.4675864,0.1006892,0.8581009,41.52948,-28.24706,-34.07551,1001.441
0.239721298,-0.005199917,-0.05387989,0.1302003,-0.4641157,0.09785741,0.8585967,41.52948,-28.24706,-34.07551,1001.441
0.242218494,0.1187259,0.1248149,0.007758981,-0.4601876,0.09642112,0.8538281,41.52948,-28.24706,-34.07551,1001.441
0.244715691,0.1186886,0.1247757,-0.1146439,-0.462209,0.1002808,0.8552346,41.52948,-28.24706,-34.07551,1001.441
0.247212410,0.05668922,0.06517723,-0.1146078,-0.4670682,0.09868766,0.8528606,41.52948,-28.24706,-34.07551,1001.441
0.249710083,0.05667141,0.06515676,-0.05337164,-0.4651339,0.1002887,0.8604907,41.52948,-28.24706,-34.07551,1001.441
0.252207279,-0.005308487,0.1842549,-0.1145551,-0.4636674,0.09973179,0.8528512,41.52948,-28.24706,-34.07551,1001.441
0.254703999,0.1186174,0.3033156,0.00788132,-0.4641838,0.1017591,0.860002,41.52948,-28.24706,-34.07551,1001.441
0.257201195,-0.005344085,0.1841017,0.007878844,-0.4641331,0.098828,0.8585898,41.52948,-28.24706,-34.07551,1001.441
0.259698391,-0.005342409,0.1244846,-0.114524,-0.4665655,0.09829663,0.8590727,41.52948,-28.24706,-34.07551,1001.441
0.299652100,0.3658157,0.1237857,0.00779814,-0.4660435,0.0957389,0.848582,41.90333,-28.60802,-34.06985,1001.442
0.302148819,0.3037387,-0.0549311,0.06899589,-0.4626594,0.09837422,0.8585922,41.90333,-28.60802,-34.06985,1001.442
0.304646015,0.117757,0.06420476,0.007774015,-0.4597777,0.101407,0.8628679,41.90333,-28.60802,-34.06985,1001.442
0.307143211,0.0557579,-0.05493401,-0.05342863,-0.4608569,0.1066212,0.8551886,41.90333,-28.60802,-34.06985,1001.438
0.309639931,-0.1301459,0.06420185,0.007788357,-0.4622337,0.101756,0.8566571,41.90333,-28.60802,-34.06985,1001.438
0.312137604,-0.06814291,0.004622377,0.007785911,-0.467042,0.09784593,0.8624198,41.90333,-28.60802,-34.06985,1001.438
0.314634800,0.05580267,-0.1144977,-0.1146169,-0.4646078,0.09840308,0.8638474,41.90333,-28.60802,-34.06985,1001.438
0.317131519,0.05578514,0.1237755,-0.05338073,-0.4650549,0.09593388,0.861477,41.90333,-28.60802,-34.06985,1001.438
0.319628716,-0.006194472,-0.05494129,0.007836243,-0.4690965,0.1030584,0.8561742,41.90333,-28.60802,-34.06985,1001.438
0.322125912,-0.06815462,0.06419457,0.1302342,-0.4603013,0.1027171,0.8528278,41.90333,-28.60802,-34.06985,1001.438
0.324622631,-0.006171115,0.183293,-0.05340734,-0.4592687,0.09988431,0.8571464,41.90333,-28.60802,-34.06985,1001.438
0.327121258,0.1797171,0.302354,-0.1145908,-0.4611745,0.0974738,0.8614637,41.90333,-28.60802,-34.06985,1001.438
0.329617024,0.1796606,0.3618183,0.06904584,-0.4738572,0.09617212,0.8571815,41.90333,-28.60802,-34.06985,1001.438
0.332113743,-0.006282084,0.1234675,0.1914246,-0.472854,0.09474368,0.8576688,41.53595,-28.60866,-33.6864,1001.438
0.334611416,-0.1921664,-0.05524922,0.06896402,-0.4705098,0.1001087,0.8557185,41.53595,-28.60866,-33.6864,1001.438
0.337108612,-0.1301439,0.123446,-0.2982589,-0.4650863,0.09731245,0.8557352,41.53595,-28.60866,-33.6864,1001.438
0.339605331,0.1177453,0.1829666,-0.05336435,-0.4640533,0.09387194,0.8509825,41.53595,-28.60866,-33.6864,1001.438
0.342102528,0.4894809,0.2424684,0.1914532,-0.4691553,0.1058736,0.8489892,41.53595,-28.60866,-33.6864,1001.438
0.344599724,0.6132513,0.3615108,0.06899267,-0.4686151,0.10358,0.8580809,41.53595,-28.60866,-33.6864,1001.438
0.347096443,0.2412861,0.1827193,-0.05342941,-0.4700222,0.1007205,0.8643117,41.53595,-28.60866,-33.6864,1001.441
0.349593639,-0.3784106,0.06354333,0.130188,-0.4656183,0.1003361,0.8647896,41.53595,-28.60866,-33.6864,1001.441
0.352090836,-0.3782917,0.2422013,0.06894688,-0.4592179,0.0969532,0.8557343,41.53595,-28.60866,-33.6864,1001.441
0.354587555,0.1794859,0.1825659,0.06892522,-0.4630949,0.09485066,0.8500197,41.53595,-28.60866,-33.6864,1001.441
0.357085228,0.48924,0.1825085,0.007703365,-0.4616986,0.09877743,0.8509461,41.53595,-28.60866,-33.6864,1001.441
0.359582424,0.5510484,0.3015698,0.06890114,-0.4636837,0.1013294,0.8633484,41.53595,-28.60866,-33.6864,1001.441
0.362079144,-0.06874564,0.2419157,0.007679299,-0.4710137,0.1010946,0.8576224,41.53595,-28.60866,-33.6864,1001.441
0.364576340,-0.3165724,-0.05595676,0.06887709,-0.4616616,0.09686846,0.853348,41.53595,-28.60866,-33.6864,1001.441
0.367073536,0.0552996,-0.1154985,0.06885545,-0.454372,0.09957493,0.8624001,41.53595,-28.60866,-33.6864,1001.441
0.369570732,0.7368652,0.4205715,0.007633617,-0.4577242,0.09556748,0.8586093,41.53595,-28.60866,-33.6864,1001.441
0.372067452,0.6127096,0.5395579,0.007631219,-0.4768607,0.1005412,0.8619287,41.53595,-28.60866,-33.6864,1001.441
0.374564648,0.3027066,0.06291407,0.06882902,-0.4745095,0.1053951,0.8580714,41.53595,-28.60866,-33.6864,1001.441
0.377062321,-0.007198937,0.003334999,0.0688074,-0.4628144,0.1071289,0.8599628,41.53595,-28.60866,-33.6864,1001.441
0.379559040,-0.4409313,0.06289325,0.007585581,-0.4622043,0.09973752,0.8509396,41.53595,-28.60866,-33.6864,1001.441
0.382056236,-0.1929444,0.2415514,0.1299836,-0.4689378,0.09374758,0.8495532,41.5358,-28.61595,-34.06908,1001.441
0.384553433,-0.006997533,0.3010348,-0.05365784,-0.4654827,0.09191213,0.8519527,41.5358,-28.61595,-34.06908,1001.441
0.387050152,0.1788909,0.2413809,0.1911598,-0.465032,0.09443289,0.858144,41.5358,-28.61595,-34.06908,1001.442
0.389550209,0.364721,0.2413051,0.06869937,-0.4680534,0.09976611,0.8624067,41.5358,-28.61595,-34.06908,1001.442
0.392044544,0.4265685,0.2412293,-0.05372262,-0.4705893,0.104457,0.8542545,41.5358,-28.61595,-34.06908,1001.442
0.394541264,0.05466196,0.2411535,-0.1149059,-0.4695648,0.102116,0.8590472,41.5358,-28.61595,-34.06908,1001.442
0.397038937,-0.0692794,0.1219591,-0.1148698,-0.4660386,0.09580978,0.8538359,41.5358,-28.61595,-34.06908,1001.442
0.399536133,0.1785907,0.06236154,0.06876685,-0.4623067,0.1055869,0.8528085,41.5358,-28.61595,-34.06908,1001.442
0.402032852,0.1165725,0.2410198,0.1911456,-0.4652257,0.1050708,0.8552023,41.5358,-28.61595,-34.06908,1001.442
0.404530048,0.05457383,0.06226622,0.1298854,-0.4646921,0.1026806,0.8571297,41.5358,-28.61595,-34.06908,1001.442
0.407027245,0.1165188,0.1813653,0.06864439,-0.4676189,0.1026626,0.8604752,41.5358,-28.61595,-34.06908,1001.442
0.409523964,0.1784443,0.121749,0.1910232,-0.466158,0.1026362,0.8561755,41.5358,-28.61595,-34.06908,1001.442
0.412021160,-0.06946016,0.002592131,0.007362611,-0.4665261,0.09581216,0.8547914,41.5358,-28.61595,-34.06908,1001.442
0.414518356,-0.007476248,0.002591319,-0.0538399,-0.4592175,0.09695964,0.856212,41.5358,-28.61595,-34.06908,1001.442
0.417015076,-0.007473901,0.300387,-0.05382299,-0.4685178,0.09826751,0.8600294,41.5358,-28.61595,-34.06908,1001.442
0.419512749,-0.1313957,0.1216147,0.06859432,-0.4719734,0.1000965,0.8571524,41.5358,-28.61595,-34.06908,1001.442
0.422009945,0.05453181,0.06201723,-0.1150278,-0.4700836,0.1034969,0.854261,41.5358,-28.61595,-34.06908,1001.442
0.424506664,0.1784389,0.121557,-0.05379149,-0.4636652,0.099764,0.8552392,41.5358,-28.61595,-34.06908,1001.442
0.427003861,0.1783828,0.06195956,-0.1149748,-0.4689689,0.09574031,0.8533604,41.5358,-28.61595,-34.06908,1001.434
0.429501057,-0.1314837,0.1810587,0.007461729,-0.4690375,0.09963557,0.854288,41.5358,-28.61595,-34.06908,1001.434
0.431997776,-0.1934045,0.3001204,0.007459384,-0.4650896,0.09787506,0.8614632,41.90347,-28.60074,-33.68716,1001.434
0.434494972,-0.3172679,0.1809075,0.007457041,-0.4699199,0.09425697,0.8528939,41.90347,-28.60074,-33.68716,1001.434
0.436992169,-0.2552061,0.00217279,-0.1149457,-0.4660551,0.09679326,0.8547841,41.90347,-28.60074,-33.68716,1001.434
0.439488888,0.0546845,0.2404093,-0.05370939,-0.4695071,0.09867381,0.8557281,41.90347,-28.60074,-33.68716,1001.434
0.441986561,-0.007294774,0.1807745,0.06870788,-0.466596,0.09968809,0.8542862,41.90347,-28.60074,-33.68716,1001.434
0.444483757,-0.06925457,0.2998363,0.1298865,-0.468596,0.1026352,0.8599983,41.90347,-28.60074,-33.68716,1001.434
0.446980476,-0.06923281,0.1806235,0.007445293,-0.4675158,0.09743389,0.8686327,41.90347,-28.60074,-33.68716,1001.434
0.449477673,-0.1931352,0.1210074,0.06864315,-0.4641378,0.0993713,0.862885,41.90347,-28.60074,-33.68716,1001.434
0.451974869,-0.2550367,0.240088,0.007421389,-0.4627231,0.1023404,0.8647736,41.90347,-28.60074,-33.68716,1001.434
0.454472065,-0.3169186,0.1804533,0.06861926,-0.4622021,0.09976973,0.8533276,41.90347,-28.60074,-33.68716,1001.434
0.456968784,-0.254857,0.3590745,-0.0538027,-0.4666134,0.1006587,0.8542793,41.90347,-28.60074,-33.68716,1001.434
0.459465981,-0.1928148,0.418521,-0.0537858,-0.4641322,0.09884089,0.8595451,41.90347,-28.60074,-33.68716,1001.434
0.461963654,-0.3166784,0.3588302,-0.0537689,-0.4650485,0.09541637,0.8590924,41.90347,-28.60074,-33.68716,1001.434
0.464460373,-0.3165789,0.1800396,0.007448192,-0.4670951,0.1001307,0.851895,41.90347,-28.60074,-33.68716,1001.434
0.466957569,-0.2545174,0.179983,-0.05375435,-0.4676345,0.103659,0.8623787,41.90347,-28.60074,-33.68716,1001.435
0.469454765,-0.2544374,0.2394858,-0.1149377,-0.4627044,0.1013891,0.8662133,41.90347,-28.60074,-33.68716,1001.435
0.471951485,-0.1923954,0.4180884,0.007498848,-0.4651422,0.1007804,0.8609648,41.90347,-28.60074,-33.68716,1001.435
0.474448681,-0.06841078,0.1797199,-0.05370371,-0.4616928,0.0988612,0.8571551,41.90347,-28.60074,-33.68716,1001.435
0.476945877,-0.2542756,0.2987821,-0.114887,-0.467066,0.09871988,0.8552486,41.90347,-28.60074,-33.68716,1001.435
0.479442597,-0.3161578,0.2986882,-0.05365074,-0.4690736,0.1015574,0.8528413,41.90347,-28.60074,-33.68716,1001.435
0.481940270,-0.3780205,0.1199165,0.007566311,-0.467563,0.09919468,0.8552455,41.90333,-28.60802,-34.06985,1001.435
0.484437466,-0.1300534,0.1198788,-0.2372369,-0.4681152,0.1025361,0.8518784,41.90333,-28.60802,-34.06985,1001.435
0.486934185,-0.006088369,0.2389597,-0.1759621,-0.4651488,0.1006837,0.8538006,41.90333,-28.60802,-34.06985,1001.435
0.489431381,-0.1919727,0.2388847,-0.1759069,-0.4656271,0.1002073,0.8552372,41.90333,-28.60802,-34.06985,1001.435
0.491928578,-0.1299503,0.119691,-0.0534512,-0.4680838,0.1011576,0.8576202,41.90333,-28.60802,-34.06985,1001.435
0.494425297,-0.1918716,0.1196534,-0.0534344,-0.4646418,0.09974299,0.8552399,41.90333,-28.60802,-34.06985,1001.435
0.496922493,-0.1298492,0.4174123,-0.1146178,-0.4680491,0.09921639,0.857634,41.90333,-28.60802,-34.06985,1001.435
0.499419689,-0.1298084,0.1194847,-0.05338161,-0.4655815,0.09781301,0.8576426,41.90333,-28.60802,-34.06985,1001.435
0.501916409,-0.377616,0.1194471,0.1302358,-0.4632094,0.1017479,0.8576131,41.90333,-28.60802,-34.06985,1001.435
0.504414082,-0.2535732,0.05985031,0.06899465,-0.4665703,0.09822576,0.853819,41.90333,-28.60802,-34.06985,1001.435
0.506911278,-0.1915314,0.000272207,-0.1146276,-0.4651922,0.1031102,0.8537833,41.90333,-28.60802,-34.06985,1001.433
0.509407997,-0.1914713,0.17895,-0.1145916,-0.4656314,0.100757,0.86001,41.90333,-28.60802,-34.06985,1001.433
0.511905193,-0.2533732,0.0597752,-0.05335542,-0.4651114,0.09878122,0.8566801,41.90333,-28.60802,-34.06985,1001.433
0.514402390,-0.005445257,0.1193157,-0.05333865,-0.4651006,0.09832814,0.8590717,41.90333,-28.60802,-34.06985,1001.433
0.516899109,-0.2532919,0.1788375,-0.1145221,-0.4616897,0.09890629,0.8604985,41.90333,-28.60802,-34.06985,1001.433
0.519396305,-0.1912502,0.0001034588,-0.1756863,-0.4641856,0.1017334,0.8580915,41.90333,-28.60802,-34.06985,1001.433
0.521893501,-0.06726598,0.000103429,0.007969477,-0.4676164,0.1020871,0.853792,41.90333,-28.60802,-34.06985,1001.433
0.524391174,-0.2531311,-0.0594559,-0.05323323,-0.4676193,0.1026562,0.8599976,41.90333,-28.60802,-34.06985,1001.433
0.526887894,-0.00520324,0.05968138,-0.1756169,-0.4660867,0.09877954,0.8581136,41.90333,-28.60802,-34.06985,1001.433
0.529385090,-0.0671637,0.1192219,-0.1143615,-0.466115,0.1002032,0.8557152,41.90333,-28.60802,-34.06985,1001.433
0.531882286,-0.005180508,6.587058E-05,0.069275,-0.4690522,0.1006448,0.8571467,41.90347,-28.60074,-33.68716,1001.433
0.534379006,-0.005178884,0.2383031,-0.1143474,-0.4676133,0.1021322,0.8571353,41.90347,-28.60074,-33.68716,1001.433
0.536876202,-0.005177259,0.1191096,-0.1755116,-0.4665321,0.09633613,0.8576537,41.90347,-28.60074,-33.68716,1001.433
0.539373398,0.1187485,-0.05960573,-0.1142563,-0.4671372,0.1025765,0.8533105,41.90347,-28.60074,-33.68716,1001.433
0.541870117,0.05674915,-2.770871E-05,-0.05302021,-0.4676095,0.1015761,0.851885,41.90347,-28.60074,-33.68716,1001.433
0.544367790,0.1806555,0.1190909,-0.1142038,-0.4641909,0.101656,0.8523601,41.90347,-28.60074,-33.68716,1001.433
0.546864987,0.1186367,-6.511807E-05,0.008232524,-0.4676676,0.1050118,0.8547264,41.90347,-28.60074,-33.68716,1001.435
0.549361706,0.1805615,0.0594942,-0.05297026,-0.4656354,0.100699,0.8557114,41.90347,-28.60074,-33.68716,1001.435
0.551858902,-0.005381517,-0.1192024,-0.05295362,-0.4612983,0.1042357,0.8590273,41.90347,-28.60074,-33.68716,1001.435
0.554356098,-0.06734192,-0.05960564,-0.05293699,-0.4675556,0.09869004,0.8538162,41.90347,-28.60074,-33.68716,1001.435
